394701.000, -12.938000, 180.918000, 568.930000, 0.010, 0.012, 0.026
394702.000, -15.147000, 174.260000, 569.361000, 0.010, 0.012, 0.026
394703.000, -17.433000, 167.647000, 569.548000, 0.010, 0.012, 0.026
394704.000, -19.465000, 160.882000, 570.002000, 0.010, 0.012, 0.026
394705.000, -21.108000, 154.108000, 570.603000, 0.010, 0.012, 0.026
394706.000, -22.702000, 147.305000, 570.976000, 0.010, 0.012, 0.026
394707.000, -24.140000, 140.837000, 571.235000, 0.010, 0.012, 0.026
394708.000, -25.479000, 134.406000, 571.409000, 0.010, 0.012, 0.026
394709.000, -26.813000, 128.096000, 571.534000, 0.010, 0.012, 0.026
394710.000, -27.931000, 121.955000, 571.399000, 0.010, 0.012, 0.025
394711.000, -28.903000, 115.745000, 571.561000, 0.010, 0.012, 0.025
394712.000, -29.605000, 109.507000, 572.058000, 0.010, 0.012, 0.025
394713.000, -30.153000, 103.278000, 572.465000, 0.010, 0.012, 0.025
394714.000, -30.828000, 97.048000, 572.524000, 0.010, 0.012, 0.025
394715.000, -31.581000, 90.636000, 572.329000, 0.010, 0.012, 0.025
394716.000, -32.367000, 84.012000, 572.295000, 0.010, 0.012, 0.025
394717.000, -33.147000, 77.261000, 572.408000, 0.010, 0.012, 0.025
394718.000, -33.924000, 70.356000, 572.760000, 0.010, 0.012, 0.025
394719.000, -34.695000, 63.239000, 573.390000, 0.010, 0.012, 0.025
394720.000, -35.529000, 55.827000, 573.898000, 0.010, 0.012, 0.025
394721.000, -36.505000, 48.137000, 574.448000, 0.010, 0.012, 0.025
394722.000, -37.651000, 40.305000, 575.002000, 0.010, 0.012, 0.025
394723.000, -38.837000, 32.405000, 575.351000, 0.010, 0.012, 0.025
394724.000, -39.952000, 24.263000, 575.772000, 0.010, 0.012, 0.025
394725.000, -40.829000, 16.014000, 576.441000, 0.010, 0.012, 0.025
394726.000, -41.640000, 7.750000, 577.187000, 0.010, 0.012, 0.025
394727.000, -42.616000, -0.437000, 578.058000, 0.010, 0.012, 0.025
394728.000, -43.728000, -8.430000, 579.028000, 0.010, 0.012, 0.025
394729.000, -44.825000, -16.164000, 580.131000, 0.010, 0.012, 0.025
394730.000, -45.883000, -23.766000, 581.385000, 0.010, 0.012, 0.025
394731.000, -46.916000, -31.216000, 582.605000, 0.010, 0.012, 0.025
394732.000, -47.862000, -38.505000, 583.833000, 0.010, 0.012, 0.025
394733.000, -48.727000, -45.782000, 584.949000, 0.010, 0.012, 0.025
394734.000, -49.555000, -53.098000, 586.050000, 0.010, 0.012, 0.025
394735.000, -50.335000, -60.386000, 587.085000, 0.010, 0.012, 0.025
394736.000, -51.150000, -67.809000, 588.069000, 0.010, 0.012, 0.025
394737.000, -52.033000, -75.355000, 588.978000, 0.010, 0.012, 0.025
394738.000, -52.937000, -82.877000, 589.929000, 0.010, 0.012, 0.025
394739.000, -53.795000, -90.439000, 590.818000, 0.010, 0.012, 0.025
394740.000, -54.537000, -98.063000, 591.543000, 0.010, 0.012, 0.025
394741.000, -55.206000, -105.663000, 591.967000, 0.010, 0.012, 0.025
394742.000, -55.986000, -113.301000, 592.195000, 0.010, 0.012, 0.025
394743.000, -56.981000, -121.118000, 592.253000, 0.010, 0.012, 0.025
394744.000, -58.090000, -129.279000, 592.503000, 0.010, 0.012, 0.025
394745.000, -59.357000, -138.090000, 592.913000, 0.010, 0.012, 0.025
394746.000, -60.919000, -147.898000, 593.311000, 0.010, 0.012, 0.025
394747.000, -62.753000, -158.836000, 593.960000, 0.010, 0.012, 0.025
394748.000, -64.810000, -171.031000, 594.978000, 0.010, 0.012, 0.025
394749.000, -67.290000, -184.781000, 595.939000, 0.010, 0.012, 0.025
394750.000, -70.076000, -199.998000, 596.659000, 0.010, 0.012, 0.025
394751.000, -72.985000, -216.756000, 597.531000, 0.010, 0.012, 0.025
394752.000, -75.855000, -234.863000, 598.556000, 0.010, 0.012, 0.025
394753.000, -78.824000, -254.238000, 599.608000, 0.010, 0.012, 0.025
394754.000, -81.992000, -274.504000, 600.833000, 0.010, 0.012, 0.025
394755.000, -85.413000, -295.321000, 602.176000, 0.010, 0.012, 0.025
394756.000, -89.020000, -316.508000, 603.249000, 0.010, 0.012, 0.025
394757.000, -92.699000, -337.953000, 604.198000, 0.010, 0.012, 0.025
394758.000, -96.497000, -359.689000, 604.724000, 0.010, 0.012, 0.025
394759.000, -100.552000, -381.817000, 604.899000, 0.010, 0.012, 0.025
394760.000, -104.841000, -404.308000, 605.022000, 0.010, 0.012, 0.025
394761.000, -109.202000, -427.208000, 604.913000, 0.010, 0.012, 0.025
